Eval num episodes,Eval avg final dist,Eval success ratio,Eval success ratio_left,Eval success ratio_right,Eval n_left,Eval n_right,Eval final puck distance Mean,Eval final puck distance Std,Eval final puck distance Max,Eval final puck distance Min,Eval final endeff distance Mean,Eval final endeff distance Std,Eval final endeff distance Max,Eval final endeff distance Min,Eval puck movement Mean,Eval puck movement Std,Eval puck movement Max,Eval puck movement Min,Eval endeff movement Mean,Eval endeff movement Std,Eval endeff movement Max,Eval endeff movement Min,policy loss,timesteps,epoch time (s),total time (s),Conditional loss,Marginal loss,Validation loss,Conditional Validation loss,Marginal Validation loss
50,0.16931158742780433,0.06,0.07142857142857142,0.0,42,8,0.16931158742780433,0.08709703429843928,0.3306134673556922,0.024444663223486575,0.16707127911489067,0.08313134650294544,0.41922026218965575,0.015275191394165222,0.01252868609257277,0.02960310645269946,0.12323381495941003,9.656623266880562e-08,0.18454492994078955,0.007255946830574902,0.19489100520503666,0.17151013839019974,0,0,6.619293212890625,6.619295835494995,0,0,0,0,0
50,0.12455334714539845,0.22,0.1951219512195122,0.3333333333333333,41,9,0.12455334714539845,0.0765649462087053,0.29558800667387747,0.006145916562674638,0.06835012522246414,0.054795281331488394,0.26073191801193274,0.008683121560000088,0.09489943426230968,0.06890955600379559,0.22766250793464712,9.036704914367537e-07,0.19748592458760814,0.08993739069531459,0.37918725720974505,0.038465180546371235,4.299762484481968,2.110105474853867,2.1896570346339654,4.358110646213121,2.1493252084313315,2.208785443462025,10000,166.80544090270996,173.42474484443665
50,0.1061882803015848,0.32,0.3170731707317073,0.3333333333333333,41,9,0.1061882803015848,0.06916370510863316,0.2735925586860833,0.00479515661778977,0.08187697899323297,0.07579655458846138,0.302605941977606,0.004890534258606536,0.0990320009819652,0.07442759917583529,0.2749056709149588,1.2185415391856771e-06,0.18667133737431965,0.09777695942164634,0.3670380116048349,0.0006511442427933334,4.186571344597155,2.0297760660840227,2.156795246369684,4.264850772611487,2.072546207181027,2.192304675853101,20000,179.3773808479309,352.80213022232056
50,0.10765375129711206,0.22,0.24444444444444444,0.0,45,5,0.10765375129711206,0.09016093729338993,0.36636235818165486,0.006707089293974085,0.07259903009523337,0.06928806523345817,0.24533583204634304,0.003363427086963204,0.08415960741716494,0.07647962988429666,0.3233107123076094,9.191673470900543e-07,0.15829176001478562,0.08811817548602342,0.3457497043784431,0.007429126169291851,4.168641807902972,2.0123935362032612,2.1562481665085946,4.252885482661619,2.0633555978533273,2.189529831969238,30000,181.1031527519226,533.9052867889404
50,0.0742484990433311,0.54,0.5675675675675675,0.46153846153846156,37,13,0.0742484990433311,0.0714139273171986,0.31454704308036824,0.007256074319402915,0.09249273653666167,0.0960903046535781,0.3488966623684698,0.0035601830076920694,0.09090763068620379,0.09157291127701145,0.3287215435139202,1.0729250375440757e-06,0.1666014607030097,0.1003797531153559,0.36667816605213627,9.104169981998218e-10,4.126604131277622,1.981543736011226,2.145060360132956,4.232840078258703,2.050154956126778,2.182685231414116,40000,179.44900512695312,713.354296207428
50,0.07873787701222786,0.5,0.5238095238095238,0.375,42,8,0.07873787701222786,0.07629857519453867,0.3436314515491076,0.004994998892157207,0.08269731996825648,0.07727156081961577,0.316260737640351,0.005460813493091571,0.09067180264850824,0.07682540658413646,0.30411445197494363,8.1698611900927e-07,0.15013836092162058,0.08549316381674464,0.3206467376409177,0.000905105415931712,4.120631597165362,1.977416546066687,2.143215049190429,4.197873317815619,2.025748900867503,2.172124452032358,50000,178.69467496871948,892.0489766597748
50,0.1310737240984075,0.3,0.325,0.2,40,10,0.1310737240984075,0.0936456522535714,0.31994411525213734,0.0176649890539311,0.1165156883494213,0.08539500684670558,0.39160060806069535,0.0047214666962069,0.0629334881135386,0.08084173938264264,0.3031275175677568,7.997191679427566e-07,0.10536436368201141,0.08901377187386003,0.34545497249659474,0.0005284697175931513,4.128169809953478,1.977810802070967,2.1503590648458033,4.190254906420701,2.0221315189040623,2.16812332360637,60000,179.1363480091095,1071.1853280067444
50,0.07532693772844243,0.58,0.627906976744186,0.2857142857142857,43,7,0.07532693772844243,0.07155907250323769,0.289771248849594,0.003142985854202799,0.09179175852938048,0.0835923934402797,0.3025305448525094,0.004111888162479595,0.13290217046034633,0.08508511329596316,0.31463764538422817,8.457360820418738e-07,0.15582109040232836,0.08020524612937402,0.3419313103546311,3.872224028653458e-09,4.126038801386498,1.976674440348934,2.149364419109914,4.173503695010099,2.0040937265463388,2.169409942947917,70000,180.34316730499268,1251.528499364853
50,0.09382692456148928,0.36,0.30952380952380953,0.625,42,8,0.09382692456148928,0.07693023025937266,0.2826739866076326,0.009242211054637274,0.11528165096461887,0.09389662141850713,0.34400629190535703,0.004721862078636816,0.10376234299505029,0.09243978736251632,0.2868757642946802,9.683868448696793e-07,0.1549449262895639,0.10558392960986276,0.36319268563078566,3.8683830594499055e-10,4.135511747868678,1.9844127047489275,2.151099093244498,4.169337333167513,2.010250755639459,2.1590865727112973,80000,178.64850687980652,1430.1770105361938
50,0.07368174423366454,0.52,0.47619047619047616,0.75,42,8,0.07368174423366454,0.06619368917299116,0.3034870809114455,0.013280031837089427,0.08820349146398825,0.07940655369590095,0.2864069468366461,0.0019128093449995698,0.12666678365537365,0.08633902244104556,0.2877527000713622,8.486006810837727e-07,0.17435678766928803,0.0829014952932177,0.3730736017385746,2.0320889119459028e-09,4.107271795804035,1.9621550989625232,2.14511672228733,4.156685022085211,1.9906667479001818,2.166018239741966,90000,181.76381731033325,1611.9408321380615
50,0.06432165801109942,0.58,0.5625,0.6111111111111112,32,18,0.06432165801109942,0.06636001733671787,0.3758162649997581,0.0014871256531881405,0.08350378389848759,0.0730099969714261,0.2666600097526295,0.0005035051566787584,0.12956011799334305,0.09305832610838945,0.33385669148133706,1.0477432493744263e-06,0.1885717574344938,0.09921009447980256,0.3939252337231678,0.010464254305604012,4.11543933771466,1.9742254900313845,2.1412139250062543,4.160042674889345,1.9949713269082965,2.1650713772177745,100000,180.4964473247528,1792.4372832775116
50,0.08048673945220808,0.44,0.4722222222222222,0.35714285714285715,36,14,0.08048673945220808,0.07601303682134096,0.2856724955398855,0.0040148774690668566,0.08767165390991971,0.0819010713884026,0.2725038818555828,0.000819589112147867,0.11121313434864892,0.08607353178798777,0.2794350549879853,9.653883475278829e-07,0.15929066891389068,0.09649852383947315,0.3645031421155112,0.0007643951282817903,4.135086088736782,1.983911749034742,2.151174404834526,4.1523897090527315,1.9906611870981887,2.1617284998022726,110000,180.2227427959442,1972.6600301265717
50,0.08043258273020712,0.56,0.5714285714285714,0.5,42,8,0.08043258273020712,0.08236597023893417,0.37305410650922544,0.0066252298049561285,0.08280578645606372,0.06740010298967589,0.253665570257311,0.001957832801639056,0.11221908633275308,0.08295233201030561,0.3044269194942837,1.0711490092538069e-06,0.15896828318445466,0.10030453781958386,0.3824771602093379,0.004593709367411286,4.116731608596735,1.9678989815846502,2.1488327680737567,4.139522698449932,1.9831725581938078,2.156350080654938,120000,181.0031611919403,2153.663199901581
50,0.083592268825881,0.44,0.47619047619047616,0.25,42,8,0.083592268825881,0.07542066192393747,0.32998462424959096,0.007823306546119691,0.0796703236431409,0.057620307371336145,0.1940426863739966,0.003944158301719158,0.09237941753293734,0.08057284048370851,0.30906674873371415,1.0370851747535118e-06,0.12469048697277275,0.08353744257120249,0.3453932799608282,0.0027783304016636375,4.133217025247091,1.9800644090162702,2.15315265041766,4.134119663878726,1.9820809039300964,2.1520388612092165,130000,180.02078557014465,2333.683990240097
50,0.0856908390423328,0.52,0.5384615384615384,0.45454545454545453,39,11,0.0856908390423328,0.08835058012148463,0.4180570675615282,0.0020349053951415107,0.08461841410608426,0.08292052339849126,0.4029224777928477,0.0026569072878481928,0.14633009891472656,0.09910447111907202,0.3076159927847389,1.1036357643289495e-06,0.17274608827734766,0.08808074575265093,0.32250608399100433,0.0011289090336938812,4.128799963549331,1.971417463619493,2.157382478377977,4.148620273482069,1.9888364368656286,2.1597838479500173,140000,181.74028277397156,2515.424276828766
50,0.0902590828518079,0.48,0.4883720930232558,0.42857142857142855,43,7,0.0902590828518079,0.0945707428417154,0.34402912909606626,0.0030541235879691805,0.07691785375612063,0.06263238519442477,0.2718293225557529,0.0011862945481300852,0.06643009868477509,0.07940124417981853,0.29840977919082035,8.225324285161523e-07,0.12499614449676358,0.09059141436701727,0.3490140376217792,0.0005945234404988985,4.123037933451438,1.9681676540014315,2.1548702225852026,4.132846954598626,1.9795149189482792,2.1533320569614887,150000,181.81523728370667,2697.23951792717
50,0.10884056859781883,0.46,0.5121951219512195,0.2222222222222222,41,9,0.10884056859781883,0.09832766171614976,0.3474471994067687,0.003467317793549279,0.07469628844024725,0.06157876685980487,0.21195251652004202,0.003199565834417406,0.08964313623155658,0.09009569425653068,0.3511444865744218,8.324155668563106e-07,0.13440901495125815,0.10221471351554162,0.35433045435529886,0.0004021299266092049,4.103592632903135,1.9560437746075603,2.1475488582978732,4.148547213443317,1.9886497503679046,2.15989743955425,160000,162.4873490333557,2859.726870775223
50,0.11233303748038892,0.42,0.39473684210526316,0.5,38,12,0.11233303748038892,0.10193506161669656,0.3455277778479258,0.008557421136070763,0.10967498646422671,0.08818309127566153,0.35772800445257663,0.006045306231005254,0.05486311238431218,0.0665336061859083,0.2290647426678725,8.303239522665272e-07,0.1098353288735135,0.08336102571805502,0.3515507700535223,0.0005667408530995687,4.1317918954839365,1.9816475396759483,2.1501443384926433,4.142134813444558,1.9845769248992742,2.1575579009732415,170000,149.9560809135437,3009.682955265045
50,0.07486771947814695,0.58,0.6153846153846154,0.45454545454545453,39,11,0.07486771947814695,0.084201276451158,0.32828793598757733,0.0038007002443085744,0.09675921863126699,0.09142074108980212,0.3124268597934603,0.0012848027403266655,0.09326236090749457,0.08125160051880165,0.2759588338651118,8.9307176921818e-07,0.13462041384791326,0.08914390872899325,0.378575978268963,0.0012773571961752946,4.138123109243907,1.9799353416774885,2.1581877656310167,4.142438369858873,1.9876419203051785,2.1547965217558103,180000,148.20836329460144,3157.8913221359253
50,0.11399144068857942,0.36,0.358974358974359,0.36363636363636365,39,11,0.11399144068857942,0.09392774029510009,0.32994622321173617,0.005333378375951139,0.10892817818070759,0.0813908473412326,0.2994298348833852,0.0027141402155596173,0.060975222508917036,0.08406535833988725,0.28242196868805375,8.424407860694588e-07,0.10445548563815325,0.0956572440978884,0.35388058957889873,0.0002453552266793385,4.1110593240383855,1.9649825879609828,2.1460767831693746,4.15038790285503,1.9925117128662058,2.157876187959829,190000,148.70358061790466,3306.5949063301086
50,0.10151296062246212,0.46,0.4864864864864865,0.38461538461538464,37,13,0.10151296062246212,0.10278154851170421,0.34901952235742695,0.002833642207944563,0.0987457285927697,0.09310399765015111,0.3576280074869056,0.0026425139069936607,0.08608119362269545,0.08394462267468265,0.3071997625790114,1.210204746902848e-06,0.13143820546853927,0.09088728665498372,0.34098641525136997,0.0005604576165149067,4.1179337571799275,1.9707926012629522,2.1471410345335644,4.143363133127338,1.9825347153533952,2.160828416359062,200000,150.1493797302246,3456.744291782379
50,0.05739481429962789,0.68,0.6829268292682927,0.6666666666666666,41,9,0.05739481429962789,0.06630599954184448,0.31371944729624207,0.0063597262136600805,0.07076686449081049,0.08075923157922116,0.3290534198530515,0.0016895473936577505,0.13116463006533477,0.0836667394514722,0.29025463312984384,1.0672061613736977e-06,0.14840154266069688,0.10104129106056818,0.36780713049735914,0.0022503742127978313,4.109594644962656,1.9606799964776311,2.14891462301462,4.12930478522049,1.9747339084393838,2.1545708475370446,210000,148.51982164382935,3605.264117002487
50,0.09255638270869461,0.46,0.5121951219512195,0.2222222222222222,41,9,0.09255638270869461,0.08674734758488997,0.3175328027643192,0.0026783995507258388,0.08760611684634007,0.09266875858770587,0.3946688052067788,0.00036056628990692176,0.0825806252693286,0.07868767477774592,0.2731923837498242,1.1120157809963157e-06,0.13873958928127036,0.08546779646182821,0.3114437162626158,4.7258012885289495e-05,4.117750651687424,1.966669950384092,2.151080705441728,4.137509898397874,1.9828538424964015,2.154656080048769,220000,149.43252992630005,3754.6966507434845
50,0.11583437226420734,0.5,0.5,0.5,44,6,0.11583437226420734,0.12240727726020867,0.3530272284042923,0.005027986670349639,0.09870262906048366,0.09073928361694407,0.36914067391502825,0.0018688675922420377,0.095293455050999,0.08528053389006897,0.27826148764504494,7.973086536235647e-07,0.12757966566999568,0.09536524749046334,0.363271151426753,0.0007426979525907465,4.10322607100214,1.9547084834105255,2.148517669013366,4.1330677158058045,1.9786476276576037,2.154420069811447,230000,148.49941277503967,3903.196069717407
50,0.060233968883047384,0.64,0.71875,0.5,32,18,0.060233968883047384,0.06562277324762308,0.3145786236624592,0.0031624001450303568,0.09714305296815531,0.09094158366885716,0.3881627523919389,0.0013815717592793693,0.12996197476130214,0.09785983685670167,0.30612087382604997,1.4658236638101845e-06,0.15991510830693798,0.09976204344899281,0.37107890946769223,0.002160717101861574,4.10587387576411,1.9566037780753511,2.149270088589055,4.143825511688904,1.9809314919865169,2.162893961990352,240000,149.18132519721985,4052.377398967743
50,0.061605003865276065,0.58,0.6285714285714286,0.4666666666666667,35,15,0.061605003865276065,0.06353065593056872,0.3023139075672416,0.0025744027220352024,0.11135673566047836,0.10559969311131694,0.3420672411329561,0.002849187882256197,0.09627036697782482,0.10305643872790397,0.3308612517556329,9.774920760226929e-07,0.14857994294197877,0.09759059095205029,0.36051326008942003,0.0011936480653337892,4.114463139339499,1.9616026229245116,2.152860465320793,4.14692210186095,1.989937999741784,2.1569841471983144,250000,149.5822470188141,4201.959649801254
50,0.0832571129297797,0.6,0.6428571428571429,0.375,42,8,0.0832571129297797,0.09116621178509987,0.3198846961005237,0.007742440918855516,0.0982459553155898,0.08908575383625386,0.35957368598020856,0.00038133342421673095,0.12085822398697367,0.08336932589877752,0.3068326429460968,9.525145040398733e-07,0.14756525184552888,0.07856266050589793,0.3285938620555878,0.010240093139062179,4.110569701957439,1.954340942108035,2.1562288035779438,4.129588624372936,1.968925240139213,2.16066349009129,260000,212.39933490753174,4414.35898900032
50,0.08414497402542759,0.46,0.4666666666666667,0.4,45,5,0.08414497402542759,0.08087346048945004,0.31939194267881216,0.006819583127989517,0.09528356081851762,0.09488908178921622,0.4038033169430705,0.0029185801454275208,0.1100232387371706,0.09223377644736085,0.3130440375399467,1.2861357445172643e-06,0.12281378094149675,0.09400019175333768,0.36709287252160455,0.0008785595749383367,4.11848194023588,1.9623735477893336,2.1561083799042087,4.1236009973700405,1.973727117205077,2.1498738812704525,270000,256.3698663711548,4670.728859424591
50,0.0723129014837258,0.64,0.65,0.6,40,10,0.0723129014837258,0.08858386725586233,0.35894069126409767,0.003808544910706965,0.07324186614618244,0.08193850364598389,0.31964200029599377,0.0010267636311539778,0.1188737739127737,0.09063743485150766,0.2745211094889883,1.099923806672946e-06,0.15451500363464676,0.09773021779369849,0.3206975479611742,0.0005752098945989008,4.120700842806288,1.9702461505983464,2.150454603953598,4.153191354741796,1.9885431213272045,2.1646481580729997,280000,253.96043920516968,4924.689304113388
