Eval num episodes,Eval avg final dist,Eval success ratio,Eval final puck distance Mean,Eval final puck distance Std,Eval final puck distance Max,Eval final puck distance Min,Eval final endeff distance Mean,Eval final endeff distance Std,Eval final endeff distance Max,Eval final endeff distance Min,Eval puck movement Mean,Eval puck movement Std,Eval puck movement Max,Eval puck movement Min,Eval endeff movement Mean,Eval endeff movement Std,Eval endeff movement Max,Eval endeff movement Min,policy loss,timesteps,epoch time (s),total time (s),Conditional loss,Marginal loss,Validation loss,Conditional Validation loss,Marginal Validation loss
50,0.1425332334867725,0.0,0.1425332334867725,0.07594375439438449,0.3733146205541793,0.06749579603186666,0.2093046977125298,0.09003972410565551,0.39671422124553035,0.04853299145751959,0.0115114654203303,0.02079710252587891,0.09923043099809839,4.494557880080261e-08,0.18671769796721674,0.0069358657985671215,0.1948930749331148,0.17232738602038464,0,0,5.565269708633423,5.565272808074951,0,0,0,0,0
50,0.13900460650830584,0.0,0.13900460650830584,0.07664853608759403,0.35930938423294817,0.06490833610464569,0.06453755759904288,0.05181226498400134,0.2507220874230461,0.019201515284795266,0.014355474523864556,0.03963352475451939,0.1956363969876876,9.920141300220694e-07,0.15890922541979235,0.11336224568607031,0.34196368927256515,1.0115503465833793e-09,4.302573418312581,2.11679117759352,2.1857822454529927,4.34675287858839,2.1423673772332776,2.204385461043205,10000,165.83215379714966,171.39743208885193
50,0.14962389629597683,0.0,0.14962389629597683,0.05978211469594816,0.32204011229940926,0.0731595275800439,0.08191763945729182,0.05993723203559538,0.3658132687134087,0.01408296576316636,0.04031209916899675,0.055230524475497825,0.17332489703553888,9.62695111989748e-07,0.15802396358603954,0.10994214628753403,0.3898779726499868,0.0006765279148950262,4.213886199297993,2.049159925381858,2.164726194262756,4.250412578830296,2.0666889735449545,2.1837236527777026,20000,181.05528020858765,352.4527163505554
50,0.1235846783915604,0.0,0.1235846783915604,0.061702736288822835,0.34113263056446824,0.0794854319546357,0.10537929028736787,0.09918278718236617,0.33550043323758394,0.01081857286267571,0.014755382968856461,0.04586450332618444,0.2130533201179499,1.0939898835130568e-06,0.16018318437200985,0.10977336441355486,0.3892558139760233,0.0007376729936434784,4.1588353586652005,2.0094443006084983,2.1493911408326194,4.2114328240862875,2.0436102375097884,2.1678226209618265,30000,184.94751238822937,537.4002318382263
50,0.13788145055893042,0.0,0.13788145055893042,0.05474561685061726,0.31353848666563977,0.0651383904189672,0.12955298581116637,0.10235362010498193,0.4055592217969065,0.009205342977043014,0.03239498931563322,0.05021094275328478,0.15808105167937514,1.0874459716999583e-06,0.11827644780412916,0.09342593372709909,0.3412986999280448,0.0005399626654778714,4.109409257886916,1.9779326950736262,2.1314766135287018,4.183198635531352,2.0240638786674547,2.1591347762025346,40000,181.0336401462555,718.4338760375977
50,0.1789219658726556,0.0,0.1789219658726556,0.08700778808497761,0.380143619703324,0.0793252923119606,0.1021300757997449,0.08895230723863774,0.3573888905356579,0.005112062492958135,0.05332628968359383,0.06619597185711634,0.2673841136827169,1.1534349308726977e-06,0.20046679477701512,0.11292958640510259,0.39629132600726713,0.0003818546160858121,4.074177092489073,1.959676962905037,2.1145000588260605,4.1735125006216505,2.023371977625285,2.150140466419833,50000,186.11967778205872,904.5535578727722
50,0.16071615844291354,0.0,0.16071615844291354,0.09543058378332757,0.381378477844618,0.0742194473829406,0.07051131912291553,0.06461221604873307,0.2800444711680978,0.003782861623123115,0.06120728526471246,0.09579000114768398,0.29850149380716035,1.152100998810912e-06,0.1960915981852613,0.11461639580888362,0.39022014125179993,0.011512953152118421,4.064423425281984,1.9503764133722301,2.114046977067982,4.126419043698673,1.9864057367727634,2.1400134081098305,60000,186.0447256565094,1090.5982871055603
50,0.1718556299842023,0.0,0.1718556299842023,0.10239522848508342,0.37492862038431324,0.07320354380465173,0.09010589254105454,0.08553492224369774,0.31458106187136514,0.00340559046934872,0.05185478568629302,0.08396726750246156,0.2924498902299047,1.1917503314541375e-06,0.18611793153831027,0.11873022871950435,0.39058910633280614,0.0018507252674253968,4.029499026656558,1.929157616517917,2.100341446929514,4.107466980040161,1.9809568112836504,2.1265102250924715,70000,184.16413044929504,1274.7624216079712
50,0.15958605167320536,0.0,0.15958605167320536,0.08758688788319668,0.3725384943843806,0.06977366430952375,0.10279001844565917,0.09160893302985036,0.36253438971842317,0.010624022962943888,0.043745716820561886,0.07090001291739177,0.25991658185526983,1.0040526128495047e-06,0.19709480070631702,0.10807500782713075,0.38895326692605303,0.008248454269635061,4.011302467034877,1.9242443777387606,2.087057976503263,4.084305013413732,1.965218095102231,2.119086953192829,80000,185.2991168498993,1460.0615420341492
50,0.1564933600595564,0.0,0.1564933600595564,0.08626347139435549,0.385269342711375,0.07399586182955083,0.09978102835419449,0.08760847360175239,0.36835032384290484,0.0018450334687304488,0.056439887424629326,0.0826240147142378,0.30673566587423984,1.0556146688746305e-06,0.24126718144183287,0.09989009315760838,0.39034072786999496,0.006357867058240884,3.993787607961815,1.9085048892645822,2.0852826894221144,4.088513579601073,1.9632586013265476,2.1252550185889016,90000,182.2185823917389,1642.280128479004
50,0.13273786019056635,0.0,0.13273786019056635,0.06542576769965407,0.3744044449809313,0.0665337506939113,0.09166598462897492,0.08619121818928444,0.36463407392535685,0.008034886700175072,0.03283241022059798,0.05888800531778534,0.21995068618262273,1.0193592847551754e-06,0.18718356970590627,0.11962001218875765,0.394572381810492,0.0012996628861895597,3.9813595659071903,1.9078661923279734,2.0734933999746556,4.027270122437549,1.9273740370001027,2.0998960388964445,100000,205.20589017868042,1847.4860227108002
50,0.1628936756285266,0.0,0.1628936756285266,0.09407025435736685,0.3876816112186081,0.07666659049948071,0.07627117170452967,0.07833975336698697,0.35665483478365595,0.0032932732212517866,0.05884331532613229,0.09130272554223541,0.2986613695067791,9.373843598069953e-07,0.20290566303783436,0.14449807122536826,0.39311245108837833,0.0003582601109314935,3.978952465646991,1.8992649580026593,2.079687524852549,4.047533953506062,1.944481877820531,2.1030521632230226,110000,184.76385188102722,2032.249878168106
50,0.15728628106511774,0.0,0.15728628106511774,0.08450823370352534,0.3622241586381648,0.07543455071104567,0.11032109869209153,0.10028364974062912,0.3862006796470988,0.015063404136011873,0.03916481954603435,0.06530128276689487,0.22509897974244522,1.0832001373800385e-06,0.1602219862744305,0.12814563908917376,0.3833116060025567,8.908140660245384e-05,3.968406498112582,1.899923049437342,2.06848338394203,4.037204263775163,1.9332741234128872,2.1039300914177095,120000,180.25567364692688,2212.5055553913116
50,0.17501202174496322,0.0,0.17501202174496322,0.09423511770363703,0.41083734714247394,0.06639817054718247,0.10536886591713031,0.09153932347591698,0.38100203604891075,0.005097352943143091,0.06276124028519992,0.08541752904494723,0.31029635276438283,1.1340248122932933e-06,0.18775203598726875,0.12371839986179417,0.390007904096012,1.0270121376398605e-09,3.9450862363372585,1.8772383378596336,2.067847902416369,4.0283186525060275,1.9350148126352535,2.0933037799348098,130000,180.49065613746643,2392.996216058731
